filePath,header,START,END,REGION(S)-,NATION(S)-,ACTOR(S)-,COMMITTER(S)-,LOCATION(S)-,INTERVENOR(S)-,MODE-,MAGNITUDE-,COMBATANTS-,DEATHS-,FORCE-,ISSUE(S)-,OUTCOME(S)-,SOURCE(S)-
5-ocr-split/0112.tif-3.txt,,1927,1935,Asia,CHINA,KUOMINTANG-CHINA COMMUNISTS-CHINA,KUOMINTANG-CHINA COMMUNISTS-CHINA,CHINA,,Primarily Internal,98,400000,1250000,Ground Forces Air Forces,"ial Economical Internal Tension
Elite",Compromise Comnitter,1
5-ocr-split/0113.tif-1.txt,,1928,1929,Asia,AFGHANISTAN,"AMANULLAH-AFGHAN. HABIBULLAH-APGHAN.
NADIR KHAN-AFGHAN.",| HABYBULLAH-AFGHAN.,AFGHANISTAN,,Primarily Internal,12,0,1000,Ground Forces,Internal Tension Elite,Campromise Conmitter,3
5-ocr-split/0113.tif-2.txt,,1928,1934,Mid. East,FRANCE MOROCCO,"MOORS-MOROCCO CATDS-MOROCCO
EL HTBA-MOROCCO",CATDS-MOROCCO EL HIBA-MOROCCO,MOROCCO,,Primarily Internal,144,150000,3000,Ground Forces,Internal Tension Elite,Unsuccess. Committer Successful Responder,1 3
5-ocr-split/0113.tif-3.txt,,1928,1938,Americas,PARAGUAY BOLIVIA,,BOLIVIA,PARAGUAY BOLIVIA,,Conventional Interstate,240,7000,150000,Ground Forces,Territory-Population,Campromise Cammitter,1
5-ocr-split/0113.tif-4.txt,,1929,1929,Asia,CHINA,(s)- CHIANG KAI-SHEK-CHI. KWANGSI-CHINA,KWANGSI-CHINA,CHINA,,Primarily Internal,6,0,1000,Ground Forces,Elite,Unsuccess. Committer,3
5-ocr-split/0114.tif-1.txt,,1929,1929,Asia,CHINA,CHIANG KAI-SHEK-CHI. FENG YU-HSIANG~CHINA,FENG YU-HSIANG-CHINA,CHINA,,Primarily Internal,6,0,1000,Ground Forces,Elite,Unsuccess. Conmitter,3
5-ocr-split/0114.tif-2.txt,,1929,1930,Asia,CHINA,CHIANG KAI-SHEK-CHI. CHANG FA-KUEI-CHINA,CHANG FA-KUEI-CHINA,CHINA,,Primarily Internal,12,0,1000,Ground Forces,Elite,Unsuccess. Committer,3
5-ocr-split/0114.tif-3.txt,,1930,1931,Asia,FRANCE INDOCHINA/ ANNAM,NATIONALISTS-INDOCH.,NATIONALISTS-INDOCH.,INDOCHINA/ANNAM,,Colonial,32,8000,2000,Ground Forces,Colonial,Unsuccess. Cammitter,1
5-ocr-split/0114.tif-4.txt,,1930,1931,Asia,BRITAIN INDIA,,INDIA,INDIA,,Colonial,24,50000,QO,Ground Forces,Colonial,Compromise Committer,1
5-ocr-split/0115.tif-1.txt,,,,Asia,CHINA,(s)- KUOMINTANG-CHINA TANG SHENG-CHI,TANG SHENG-CHI,CHINA,,Primarily Internal,6,0,1000,Ground Forces,Elite,Unsuccess. Committer,3
5-ocr-split/0115.tif-2.txt,,1931,1934,Europe,SPAIN,SPANISH LEFTISTS SPANISH GOVERNMENT,SPANISH LEFTISTS,SPAIN,,Primarily Internal,41,60000,1000,Ground Forces,Internal Tension Elite,Compromise Committer,1 3
5-ocr-split/0115.tif-3.txt,,1931,1934,Asia,CHINA RUSSIA (USSR),"PROV. GOVT.-CHINA EMIGRES-RUSSIA
SOVIETS-RUSSIA HODJA NIAS HANDJI-CH
YOLLBARS KHAN-CHINA TUNGANS-CHINA","HODJA NIAS HANDJI-CH YOLLBARS KHAN-CHINA
TUNGANS~-CHINA",CHINA,,Internal (External Invol.),72,0,20000,Ground Forces,"Internal Tension Territory-Population
Elite",Unsuccess. Conmitter,3
5-ocr-split/0116.tif-1.txt,,1931,1932,Americas,EL SALVADOR,PEASANTS-SALVADOR GUERRILLAS-ERITREA,PEASANTS-SALVADOR,| EL SALVADOR,,Primarily Internal,1,50000,32000,Ground Forces,Internal Tension Elite,Successful Conmitter,
5-ocr-split/0116.tif-2.txt,,1931,1933,Asia,JAPAN CHINA,,JAPAN,CHINA,,Conventional Interstate,34,590000,60000,Naval Forces Ground Forces,"Internal Tension Territory-Population
Military-Strategic Social Economical
Colonial Opportunism
Elite",Successful Conmmitter,2
5-ocr-split/0116.tif-3.txt,,1932,1932,Americas,ECUADOR,(s)= ECUADORIAN ARMY,ECUADORIAN ARMY,ECUADOR,,Primarily Internal,6,0,1000,Ground Forces,Internal Tension Elite,Compromise Cammitter,3
5-ocr-split/0116.tif-4.txt,,1932,1932,Americas,BRAZIL,GOVERN .-BRAZIL PAULISTAS-PRAZIL,PAULISTAS-BRAZIL,BRAZIL,,Primarily Internal,3,0,1000,Ground Forces,Internal Tension,Campromise Committer,3
5-ocr-split/0117.tif-1.txt,,1933,1933,Mid. East,IRAQ,KURDS-IRAQ ASSYRIAN CHRISTIANS,IRAQ,IRAQ,,Primarily Internal,6,20000,1000,Ground Forces,Social Economical,Successful Committer,1 3
5-ocr-split/0117.tif-2.txt,,1934,1934,Mid. East,SAUDI ARABIA YEMEN,IMAM OF YEMEN,IMAM OF YEMEN,YEMEN,,Imperial,6,30000,Q,Ground Forces,Territory-Population,Unsuccess. Cammitter Successful Responder,2
5-ocr-split/0117.tif-3.txt,,1934,1934,Europe,AUSTRIA,"AUSTRIAN GOVERNMENT AUSTRIAN SOCIALISTS
AUSTRIAN FASCISTS",AUSTRIAN FASCISTS AUSTRIAN SOCIALISTS,AUSTRIA,,Primarily Internal,5,30000,2000,Ground Forces,"Internal Tension Opportunism
Territory-Population Military-Strategic",Campromise Conmitter,1 3
5-ocr-split/0117.tif-4.txt,,1934,1936,Europe,FRANCE,GOVERN .-FRANCE COMMUNISTS-FRANCE,COMMUNISTS-FRANCE,FRANCE,,Primarily Internal,30,50000,Q,Ground Forces,Social Economical,Unsuccess. Committer,1
5-ocr-split/0118.tif-1.txt,,1934,1934,Europe,GERMANY/ PRUSSIA,NAZIS FOR HITLER NAZIS FOR SOCIALISM,(s)- NAZIS FOR HITLER,GERMANY/ PRUSSIA,,Primarily Internal,1,0,1000,Ground Forces,Internal Tension Elite,Successful Conmitter,3
5-ocr-split/0118.tif-2.txt,,1935,1936,Africa,ITALY/SARDINIA ETHIOPIA,,ITALY/SARDINIA,ETHIOPIA,,Conventional Interstate,14,430000,20000,Naval Forces Ground Forces Air Forces,"Territory-Population Military-Strategic
Colonial",Successful Caonmitter,2
5-ocr-split/0118.tif-3.txt,,1936,1949,Mid. East,"BRITAIN EGYPT
IRAQ JORDAN/ TRANS
SYRIA LEBANON
ISRAEL","IRGUN-ISRAEL STERNGANG-ISRAEL
JEWS PALESTINIANS","IRGUN-ISRAEL STERNGANG-ISRAEL
JEWS","EGYPT ISRAEL
JORDAN/ TRANS LERANON
SYRIA",,Primarily Internal,1106,30000,1000,Ground Forces,Territory-Population,Successful Cammitter Unsuccess. Responder,1 3
5-ocr-split/0119.tif-1.txt,,1936,1938,Asia,BRITAIN INDIA,HINDIS-INDIA MOSLEMS-INDIA,| MOSLEMS-INDIA,INDIA,,Internal(External Invol.),48,60000,1000,Ground Forces,Internal Tension Territory-Population,Unsuccess. Comitter,1 3
5-ocr-split/0119.tif-2.txt,,1936,1937,Asia,CHINA MONGOLIA,KUOMINTANG=CHINA,MONGOLIA,CHINA,,Unconventional Interstate,24,0,1000,Ground Forces,Internal Tension Opportunism,Unsuccess. Committer Successful Responder,3 .
5-ocr-split/0119.tif-3.txt,,1936,1939,Europe,"SPAIN GERMANY/ PRUSSIA
ITALY/SARDINIA RUSSIA (USSR)
BRITAIN","FALANGISTS-SPAIN REPUBLICANS-SPAIN
ITALIAN CONTINGENT GERMAN CONTINGENT
RUSSIAN CONTINGENT BRITISH VOLUNTEERS
ETRE VOLUNTEERS FRENCH VOLUNTEERS","(s)- FALANGISTS-SPAIN ITALIAN CONTINGENT
GERMAN CONTINGENT EIRE VOLUNTEERS",SPAIN,"GERMANY/PRUSSIA ITALY/SARDINIA
RUSSIA (USSR) BRITAIN",Internal(External Invol.),96,650000,2000000,Naval Forces Ground Forces Air Forces,"Social Economical Internal Tension
Elite Opportunism",Successful Conmitter,1 3
5-ocr-split/0120.tif-1.txt,,1937,1941,,JAPAN CHINA,,JAPAN,CHINA,,Conventional Interstate,106,700000,1900900,Naval Forces Ground Forces Air Forces,"Internal Tension Territory-Population
Military-Strategic Social Economical
Colonial Opportunism",Successful Committer,2
5-ocr-split/0120.tif-2.txt,,1938,1938,Asia .,RUSSIA (USSR) JAPAN,,JAPAN,CHINA,,Conventional Interstate,12,0,1000,Ground Forces,"Territory-Population Military-Strategic
Opportunism",Successful Committer,2
5-ocr-split/0120.tif-3.txt,,1938,1938,Europe,GERMANY/ PRUSSIA AUSTRIA,,| GERMANY/PRUSSIA,AUSTRIA,,Imperial,2,50000,O,Ground Forces Air Forces,Territory-Population,Successful Committer,1
5-ocr-split/0120.tif-4.txt,,1938,1939,Europe,GERMANY/ PRUSSIA CZECHOSLOVAKIA,,| GERMANY/PRUSSTIA,CZECHOSLOVAKIA,,Imperial,16,200000,1000,Ground Forces Air Forces,"Territory-Population Military-Strategic
Opportunism",Successful Cammitter,1
5-ocr-split/0121.tif-1.txt,,1939,1939,Europe,TTALY/ SARDINIA ALBANIA,,ITALY/SARDINIA,ALBANIA .,,Imperial,2,50000,QO,Ground Forces Air Forces,Territory-Population Military-Strategic,Successful Caonmitter,1
5-ocr-split/0121.tif-2.txt,,1939,1939,Asia,RUSSIA (USSR) JAPAN,,JAPAN,RUSSIA (USSR),,Conventional Interstate,8,2940000,19000,Naval Forces Ground Forces Air Forces,"Territory-Population Military-Strategic
Colonial Opportunism",Successful Committer,2
5-ocr-split/0122.tif-1.txt,,1939,1945,Europe Asia Mid. Fast Africa Americas,"UNITED STATES CANADA
BRAZIL BRITAIN
HOLLAND BELGIUM
FRANCE POLAND
ITALY/ SARDINIA YUGOSLAVIA/ SERBIA
GREECE BULGARTA
RUMANIA RUSSIA (USSR)
NORWAY ETHIOPIA
SOUTH AFRICA CHINA
MONGOLIA AUSTRALIA
NEW ZEALAND GERMANY/ PRUSSIA
HUNGARY FINLAND
JAPAN BURMA
THAILAND CZECHOSLOVAKIA
DENMARK TRAQ","JEWS FALANGISTS~SPAIN
PRO-BRITISH~INDIA VICHY FRENCH-FRANCE
FASCIST RUMANIANS ANTI-COMMUNISTS~HUNG
GREEKS OF E.L.A.S. USTASHIS~BOSNIA
CHETNIKS~YUGOSLAVIA | DEMOCRATIC-HUNGARY
DEMOCRATIC-ITALY COMMUNISTS-RUMANTA
DEMOCRATIC-BULGARIA FASCISTS-ITALY
FASCIST BULGARTANS FREE FRENCH-FRANCE
SABOTEURS~DENMARK COMMUNISTS-YUGOSL.
GREEKS OF E.D.E.S. PARTISANS-~YUGOSLAVIA",| GERMANY/PRUSSIA JAPAN,"BRITAIN HOLLAND
BELGIUM FRANCE
POLAND ITALY/ SARDINIA
YUGOSLAVIA/ SERBIA GREECE
BULGARIA RUMANIA
RUSSIA (USSR) NORWAY
ETHIOPIA CHINA
DENMARK GERMANY/ PRUSSIA
BUNGARY FINLAND
JAPAN CZECHOSLOVAKIA
BURMA PHILIPPINES",,Conventional Interstate,2130,7761000,38000000,Naval Forces Ground Forces yo) Air Forces Strategic Nuclear,"Territory-Population Military-Strategic
Colonial Opportunism",Unsuccess. Committer Compromise Responder,2 3
5-ocr-split/0123.tif-1.txt,,1939,1940,Europe,FINLAND RUSSIA (USSR),,RUSSIA (USSR),FINLAND,,Conventional Interstate,8,1933000,90000,Ground Forces,"Territory-Population Military-Strategic
Opportunism",Successful Conmmitter,2 3
5-ocr-split/0123.tif-2.txt,,1940,1941,Asia,FRANCE THATLAND,,FRANCE,THAILAND,,Colonial,16,60000,O,Ground Forces,Colonial,Unsuccess. Commnitter,1
5-ocr-split/0123.tif-3.txt,,1941,1941,Mid. East,BRITAIN IRAQ,,BRITAIN,IRAQ,,Colonial,2,0,1000,Ground Forces,Internal Tension Military-Strategic,Successful Committer,2
5-ocr-split/0123.tif-4.txt,,1941,1942,Mid. East,"BRITAIN RUSSIA (USSR)
IRAN/ PERSIA",,BRITAIN RUSSIA (USSR),IRAN/ PERSIA,,Conventional Interstate,15,0,1000,Ground Forces,Military-Strategic,Compromise Committer,2
5-ocr-split/0124.tif-1.txt,,1944,1949,POLAND,"POLAND
we Primarily Internal Magnitude- 60 Combatants- 0
Nes- 0 Force- Ground Forces
‘we's)~ Internal Tension Social Economical
Elite
wt=me(s)- Compromise Comnitter
wrcels)- 5",,POLAND,,,,,,,,,,
5-ocr-split/0124.tif-2.txt,,1944,1949,,,"RIGHT WING GREEKS LEFT WING GREEKS
GURKHAS- INDIA COMMUNISTS-GREECE",LEFT WING GREEKS COMMUNISTS-GREECE,GREECE,"BULGARIA ALBANTA
YUGOSLAVIA/ SERBIA
co Internal(External Invol.) Magnitude- 203 Cambatants- 250000",40000 Force- Ground Forces,,,,,"Internal Tension Territory-Population
Social Economical Elite",Unsuccess. Cammitter Successful Responder,2 3
5-ocr-split/0124.tif-3.txt,,1945,1962,ALGERTA FRANCE,,ALGERIA,,"ALGERIA
«<= Colonial Magnitude~ 412 Combatants- 0",,,,,100000,Ground Forces Air Forces,Successful Cammitter Unsuccess. Responder,,3
5-ocr-split/0125.tif-1.txt,,1945,1945,Mid. East,"SYRIA LEBANON
FRANCE BRITAIN
SENEGAL",,SYRIA LEBANON,SYRTA LEBANON,BRITAIN,Internal(External Invol.),32,40000,1000,Ground Forces,Colonial’ Territory-Population,Successful Conmitter,1 3
5-ocr-split/0125.tif-2.txt,,1945,1948,Asia,"BRITAIN INDIA
PAKISTAN .","MOSLEMS-INDIA HINDIS-INDIA
SIKHS-INDIA","| MOSLEMS-INDIA BRITAIN
PAKISTAN",INDIA,BRITAIN,Colonial,90,0,300000,Ground Forces,Colonial,Compromise Canmitter,5
5-ocr-split/0125.tif-3.txt,,1945,1960,Europe,LIRELAND/EIRE BRITAIN,,IRELAND/EIRE BRITAIN,IRELAND/EIRE BRITAIN,,Conventional Interstate,360,0,O,Ground Forces,Territory-Population,Canpramise Committer,5
5-ocr-split/0126.tif-1.txt,,1945,1949,,CHINA,,"UNITED STATES
ga Internal(External Invol.) Magnitude- 72 Cambatants- 2100000
jeus- = =©100000 Force- Ground Forces Air Forces
:wwe's)~ Internal Tension Territory-Population
Social Economical Colonial
Elite
seome(s)- Compromise Comnitter
wmexce(s)- 2",,,,,,,,,,
5-ocr-split/0126.tif-2.txt,,1945,1947,Mid. East,"RUSSIA (USSR) IRAN/ PERSIA
UNITED STATES BRITAIN",AZERBAIJANIAN~IRAN,RUSSIA (USSR),TRAN/ PERSIA,"UNITED STATES BRITAIN
te Crisis (Cold War) Magnitude- 78 Combatants- 40000",,,,2000,Ground Forces,"Military-Strategic Territory-Population
Internal Tension",Unsuccess. Canmitter,2
5-ocr-split/0126.tif-3.txt,,1945,1946,,"2000 Force+ Ground Forces
‘me(s)- Colonial
xzsone(s)= Successful Committer",Asia,2 3,"BRITAIN INDONESIA
HOLLAND",INDIANS CHINESE,,,,,,,,
5-ocr-split/0127.tif-1.txt,,1946,1954,Asia,PHILIPPINES,(s)- HUKBALAHAP~PHIL.,| HUKBALAHAP=PHIL.,PHILIPPINES,,Primarily Internal,96,200000,O,Ground Forces,"Internal Tension Social Economical
Elite",Compromise Cammitter,2
5-ocr-split/0127.tif-2.txt,,1946,1946,Americas,BOLIVIA,GOVERN .-BOLIVIA REVOLUT.-BOLIVIA,REVOLUT.-BOLIVIA,BOLIVIA,,Primarily Internal,l,0,1000,Ground Forces,Internal Tension Elite,Unsuccess. Conmitter,3
5-ocr-split/0127.tif-3.txt,,,,Asia,NATIONALIST CHINA TAIWAN/ FORMOSA,,NATIONALIST CHINA,TATWAN/ FORMOSA,,Colonial,86,700000,20000,Ground Forces Naval Forces,Colonial Military-Strategic,Successful Committer,2
5-ocr-split/0127.tif-4.txt,,1946,1954,Asia,"FRANCE INDOCHINA/ANNAM
CHINA UNITED STATES",HO CHI MINH-VIETNAM BAO DAT FORCES-VIET.,FRANCE,"INDOCHINA/ANNAM
CHINA",UNITED STATES,Colonial,270,880000,95000,Ground Forces Air Forces,"Colonial Territory-Population
Military-Strategic Social Econamical",Unsuccess. Conmmitter,2
5-ocr-split/0128.tif-1.txt,,1947,1947,Americas,PARAGUAY,FEBRERIS.-PARAG. GOVERN.=-PARAG.,§FEBRERIS.-PARAG.,PARAGUAY,,Primarily Internal,5,0,1000,Ground Forces,Internal Tension Elite,Unsuccess. Conmmitter,4
5-ocr-split/0128.tif-2.txt,,1947,1948,Africa,"FRANCE SENEGAL
MALAGASY",(s)- NATIONALISTS-MADAGA.,| NATIONALISTS-MADAGA.,MALAGASY,,Colonial,33,100000,2000,Ground Forces,Colonial,Successful Canmitter,2 3
5-ocr-split/0128.tif-3.txt,,1947,1948,Americas,COSTA RICA UNITED STATES,REVOLUT.-COSTA RICA,REVOLUT.-COSTA RICA,COSTA RICA,UNITED STATES,Primarily Internal,12,0,OQ,Ground Forces,Elite,Unsuccess. Caonmitter,5
5-ocr-split/0128.tif-4.txt,,1947,1949,Asia,INDONESIA HOLLAND,"(s}~- SUKARNO- INDONESIA COMMUNISTS=INDONESIA
UNITED NATIONS",HOLLAND,INDONESIA,,Conventional Interstate,58,200000,QO,Ground Forces,Colonial,Unsuccess. Cammitter,1
5-ocr-split/0129.tif-1.txt,,1947,1949,Asia,INDIA PAKISTAN,MOSLEMS-INDIA KASHMIRI ARMY,PAKISTAN MOSLEMS~ INDIA,PAKISTAN,,Imperial,30,2000000,2000,Ground Forces,Territory-Population,Compromise Conmitter,2 3
5-ocr-split/0129.tif-2.txt,,1947,1947,Europe,FRANCE,LABOUR~FRANCE GOVERN .-FRANCE,LABOUR-FRANCE,FRANCE,,Primarily Internal,1,60000,QO,Ground Forces,"Internal Tension Social Economical
Elite",Unsuccess. Committer,1
5-ocr-split/0129.tif-3.txt,,1948,1948,Asia,INDIA,BYDERARAD=-INDIA INDIAN GOVERNMENT,HYDERABAD~INDIA,INDIA,,Imperial,8,0,3000,Ground Forces,Elite,Campromise Conmitter,2 3
5-ocr-split/0130.tif-1.txt,,1948,1949,Europe,"BERLIN RUSSIA (USSR)
WEST GERMANY EAST GERMANY
UNITED STATES BRITAIN
FRANCE",,RUSSIA (USSR),BERLIN,,Crisis (Cold War),98,600000,O,Ground Forces Air Forces,"Territory-Population Military-Strategic
Opportunism",Unsuccess. Committer,1
5-ocr-split/0130.tif-2.txt,,1948,1948,Asia,KOREA SOUTH,(s)- S. KOREAN GOVERN. ARMY REBELS-KOREA,ARMY REBELS-KOREA,KOREA SOUTH,,Primarily Internal,6,30000,1000,Ground Forces,Internal Tension,Unsuccess. Committer,1 3
5-ocr-split/0130.tif-3.txt,,1948,1948,Americas,COLOMBIA,(s)- CONSERVATIVES-COLOM. LIBERALS-COLOMBIA,LIBERALS-COLOMBIA,COLOMBIA,,Primarily Internal,6,0,1000,Ground Forces,Internal Tension Elite,Canpromise Conmmitter,3
5-ocr-split/0131.tif-1.txt,,1948,1949,Mid. East,"SYRIA JORDAN/ TRANS
EGYPT IRAQ",,"SYRIA JORDAN/ TRANS
EGYPT IRAQ",ISRAEL,,Conventional Interstate,56,272000,8000,Ground Forces,Territory-Population Military-Strategic,Unsuccess. Committer Successful Responder,2
5-ocr-split/0131.tif-2.txt,,1948,1960,Asia,BRITAIN MALAYSI (MALAYA),"(s)- COMMUNISTS-MALAYA, MIN YUEN-MALAYA",COMMUNISTS~MALAYA MIN YUEN-MALAYA,MALAYSI (MALAYA),BRITAIN,Internal (External Invol.),216,150000,Q,Ground Forces,Colonial,Campromise Conmitter,2
5-ocr-split/0131.tif-3.txt,,1948,1954,Asia,BURMA NATIONALIST CHINA,,BURMA,BURMA,NATIONALIST CHINA,Conventional Interstate,105,110000,1000,Ground Forces,"Internal Tension Territory-Population
Social Economical",Unsuccess. Cammitter,2
5-ocr-split/0132.tif-1.txt,,1949,1049,"Americas
\ 3 gation(s)- COLOMBIA",,CONSERVATIVES-COLOM. LIBERALS-COLOMBIA,LIBERALS-COLOMBIA,COLOMBIA,,Primarily Internal,6,0,1000,Ground Forces,Internal Tension Elite,Campromise Canmmitter,3
5-ocr-split/0132.tif-2.txt,,1949,1966,Asia,HOLLAND NEW GUINEA (W. IRIAN),,NEW GUINEA (W.IRIAN),NEW GUINEA (W. IRIAN),"HOLLAND ,",Colonial,306,0,1000,Ground Forces,Colonial Territory-Population .,Campramise Committer,7
5-ocr-split/0132.tif-3.txt,,1950,1950,Asia,INDONESIA,MOLUKKANS=- INDONESIA,MOLUKKANS-INDONESTA,INDONESIA,,Primarily Internal,6,40000,O,Ground Forces,Territory-Population,Unsuccess. Conmitter,1
5-ocr-split/0132.tif-4.txt,,1950,1962,Asia,AFGHANISTAN PAKISTAN,PATHANS-PAKISTAN,AFGHANISTAN,AFGHANISTAN PAKISTAN,,Conventional Interstate,288,0,OQ,Ground Forces,Territory~Population,Campromise Committer,5
5-ocr-split/0133.tif-1.txt,,478,1950,Asia,"UNITED STATES CANADA
COLCMBIA BRITAIN
HOLLAND BELGIUM
ETHIOPIA TURKEY
FRANCE GREECE
PHILIPPINES KOREA SOUTH
THAILAND AUSTRALIA
CHINA KOREA NORTH
RUSSIA (USSR)",UNITED NATIONS,KOREA NORTH,KOREA NORTH KOREA SOUTH,CHINA RUSSIA (USSR),Conventional Interstate,592,9387000,2000000,Naval Forces Ground Forces Air Forces Strategic Nuclear,"Territory-Population Military-Strategic
Opportunism",Unsuccess. Committer Campromise Responder,2
5-ocr-split/0133.tif-2.txt,,1950,1953,Asia,"CHINA TAIWAN/ FORMOSA
UNITED STATES",,CHINA,TAIWAN/ FORMOSA,UNITED STATES,Conventional Interstate,90,0,1000,Naval Forces Ground Forces,Territory-Population,Unsuccess. Committer,2
5-ocr-split/0133.tif-3.txt,,1950,1951,Asia,CHINA TIBET,,CHINA,TIBET,,Imperial,14,120000,2000,Ground Forces,"Territory-Population Military-Strategic
Colonial",Campramise Committer,2
5-ocr-split/0134.tif-1.txt,,1952,1952,Mid. East,EGYPT BRITAIN,MONARCHY-EGYPT ARMY FACTION-BGYPT,EGYPT ARMY FACTION-BGYPT,HGYPT,BRITAIN,Internal(External Invol.),9,20000,1000,Ground Forces,"Internal Tension Military-Strategic
Elite",Successful Committer,1
5-ocr-split/0134.tif-2.txt,,1952,1956,Mid. East,"TUNISIA FRANCE
EGYPT",ARMY FACTION-BGYPT,TUNISIA ARMY FACTION-BEGYPT,TUNISIA,,Colonial,150,80000,2000,Ground Forces,Territory-Population Colonial,Successful Conmitter Unsuccess. Responder,1
5-ocr-split/0134.tif-3.txt,,1952,1952,Mid. East,SAUDI ARABIA ABU DHABI,,SAUDI ARABIA,SAUDI ARABIA ABU DHABI,,Primarily Internal,12,0,Q,Ground Forces,Territory-Population,Successful Conmitter,5
5-ocr-split/0134.tif-4.txt,,1952,1952,Americas,BOLIVIA,GOVERN. ~BOLIVIA REVOLUT.~-BOLIVIA,REVOLUT. =-BOLIVIA,BOLIVIA,,Primarily Internal,1,0,1000,Ground Forces,Internal Tension Elite,"Unsuccess. Conmitter
w,  Source(s)- 3",
5-ocr-split/0135.tif-1.txt,,1952,1963,Africa,BRITAIN KENYA,MAU MAU-KENYA WHITE SETTLERS-KENYA,KENYA MAU MAU-KENYA,KENYA,,"Colonial ,",272,60000,45000,Ground Forces,Colonial,Successful Committer,2
5-ocr-split/0135.tif-2.txt,,1953,1954,Asia,CAMBODIA/ KAMPUCHEA THAILAND,,| CAMBODIA/KAMPUCHEA,CAMBODIA/ KAMPUCHEA THAILAND,,Conventional Interstate,24,0,QO,Ground Forces,Territory-Population,Successful Conmitter,5
5-ocr-split/0135.tif-3.txt,,1953,1956,Mid. East,"MOROCCO FRANCE
SPAIN",,FRANCE,MOROCCO,SPAIN,Colonial,85,60000,3000,Ground Forces,Colonial,Successful Committer,1
5-ocr-split/0135.tif-4.txt,,1954,1954,Americas,NICARAGUA GUATEMALA,,GUATEMALA,NICARAGUA GUATEMALA,,Conventional Interstate,10,0,QO,Ground Forces,Territory-Population,Unsuccess. Comnitter,5
5-ocr-split/0136.tif-1.txt,,1954,1964,Asia,"LAOS UNITED STATES
VIETNAM NORTH FRANCE",PATHET LAO-LAOS,LAOS PATHET LAO-LAOS,LAOS,"UNITED STATES VIETNAM NORTH
FRANCE",Internal(External Invol.),310,0,O,Grourd Forces,"Internal Tension Territory-Population
Military-Strategic Social Economical",Unsuccess. Committer,2 7
5-ocr-split/0136.tif-2.txt,,1954,1954,Americas,"GUATEMALA UNITED STATES
HONDURAS NICARAGUA
RUSSIA (USSR)",(s)= LEFT WING-GUATAMALA RIGHT WING=GUATAMALA,GUATEMALA RIGHT WING-GUATAMALA,"GUATEMALA,","UNITED STATES HONDURAS
NICARAGUA RUSSIA (USSR)",Internal(External Invol.),9,0,O,Ground Forces,Internal Tension Opportunism,Campromise Conmitter,2
5-ocr-split/0136.tif-3.txt,,1954,1970,Asia,"KOREA NORTH KOREA SOUTH
UNITED STATES",,KOREA NORTH,KOREA NORTH KOREA SOUTH,UNITED STATES,Conventional Interstate,480,0,O,Ground Forces,"Territory-Population Military-Strategic
Social Economical",Unsuccess. Cammitter,7
5-ocr-split/0137.tif-1.txt,,1955,1955,Americas,"COSTA RICA NICARAGUA
UNITED STATES",REVOLUT.-COSTA RICA,REVOLUT.-COSTA RICA,COSTA RICA,NICARAGUA UNITED STATES,Conventional Interstate,2,0,1000,Ground Forces,Internal Tension,Unsuccess. Comnitter,2
5-ocr-split/0137.tif-2.txt,,1955,1955,Asia,VIETNAM SOUTH FRANCE,,VIETNAM SOUTH,VIETNAM SOUTH,FRANCE,Primarily Internal,11,0,QO,Ground Forces,"Internal Tension Social Economical
Elite",Unsuccess. Commnitter,5
5-ocr-split/0137.tif-3.txt,,1955,1959,Europe,"CYPRUS BRITAIN
TURKEY GREECE","ENOSIS MOVEMENT-CYP. GREEK CYPRIOTS
TURK CYPRIOTS","TURK CYPRIOTS ENOSIS MOVEMENT-CYP.
GREEK CYPRIOTS",CYPRUS,"BRITAIN TURKEY
GREECE",Colonial,123,40000,0,Ground Forces,Colonial,Successful Conmitter,2
5-ocr-split/0138.tif-1.txt,,1955,1972,Africa,"SUDAN BRITAIN
EGYPT","(s)- COMMUNISTS-SUDAN KHATMI MOSLEMS-SUDAN
LEFT WING JUNTA-SUD. MAHDISTS-SUDAN","| MAHDISTS-SUDAN COMMUNISTS-SUDAN
KHATMI MOSLEMS-SUDAN LEFT WING JUNTA-SUD.",SUDAN,BRITAIN BGYPT,Primarily Internal,390,40000,700000,Ground Forces,Elite Internal Tension,Campromise Cammitter,1 7
5-ocr-split/0138.tif-2.txt,,1956,1970,Asia,"CHINA TATWAN/ FORMOSA
UNITED STATES",,CHINA,TATWAN/ FORMOSA CHINA,UNITED STATES,Conventional Interstate,433,0,QO,Ground Forces Air Forces Naval Forces,Territory-Population,Compromise Conmitter,8
5-ocr-split/0138.tif-3.txt,,1956,1959,Asia,CHINA TIBET,DALAT LAMA-TIBET,CHINA,TIBET,,Imperial,72,0,40000,Ground Forces,Colonial Elite,Successful Committer,2
5-ocr-split/0139.tif-1.txt,,498,1956,Africa .,FRANCE CAMEROUN,,CAMEROUN,CAMEROUN,,Colonial,86,40000,QO,Ground Forces,Colonial,Successful Cammitter,2 7
5-ocr-split/0139.tif-2.txt,,1956,1965,Africa,RWANDA,"BAHUTU=-]RWANDA HUTU-RWANDA
TUTSI-RWANDA",HUTU-RWANDA,RWANDA,,Primarily Internal,108,20000,105000,Ground Forces,"Internal Tension Territory-Population
Elite",Successful Committer,1
